,application_date,segment,case_count,day
57443,2017-11-20,1,0.0,0
57444,2017-11-21,1,0.0,1
57445,2017-11-22,1,0.0,2
57446,2017-11-23,1,0.0,3
57447,2017-11-24,1,0.0,4
57448,2017-11-25,1,0.0,5
57449,2017-11-26,1,0.0,6
57450,2017-11-27,1,0.0,0
57451,2017-11-28,1,0.0,1
57452,2017-11-29,1,0.0,2
57453,2017-11-30,1,0.0,3
57454,2017-12-01,1,0.0,4
57455,2017-12-02,1,0.0,5
57456,2017-12-03,1,0.0,6
57457,2017-12-04,1,0.0,0
57458,2017-12-05,1,0.0,1
57459,2017-12-06,1,0.0,2
57460,2017-12-07,1,0.0,3
57461,2017-12-08,1,0.0,4
57462,2017-12-09,1,0.0,5
57463,2017-12-10,1,0.0,6
57464,2017-12-11,1,0.0,0
57465,2017-12-12,1,0.0,1
57466,2017-12-13,1,0.0,2
57467,2017-12-14,1,0.0,3
57468,2017-12-15,1,0.0,4
57469,2017-12-16,1,0.0,5
57470,2017-12-17,1,0.0,6
57471,2017-12-18,1,0.0,0
57472,2017-12-19,1,0.0,1
57473,2017-12-20,1,0.0,2
57474,2017-12-21,1,0.0,3
57475,2017-12-22,1,0.0,4
57476,2017-12-23,1,0.0,5
57477,2017-12-24,1,0.0,6
57478,2017-12-25,1,0.0,0
57479,2017-12-26,1,0.0,1
57480,2017-12-27,1,0.0,2
57481,2017-12-28,1,0.0,3
57482,2017-12-29,1,0.0,4
57483,2017-12-30,1,0.0,5
57484,2017-12-31,1,0.0,6
57485,2018-01-01,1,0.0,0
57486,2018-01-02,1,0.0,1
57487,2018-01-03,1,0.0,2
57488,2018-01-04,1,0.0,3
57489,2018-01-05,1,0.0,4
57490,2018-01-06,1,0.0,5
57491,2018-01-08,1,0.0,0
57492,2018-01-09,1,0.0,1
57493,2018-01-10,1,0.0,2
57494,2018-01-11,1,0.0,3
57495,2018-01-12,1,0.0,4
57496,2018-01-13,1,0.0,5
57497,2018-01-14,1,0.0,6
57498,2018-01-15,1,0.0,0
57499,2018-01-16,1,0.0,1
57500,2018-01-17,1,0.0,2
57501,2018-01-18,1,0.0,3
57502,2018-01-19,1,0.0,4
57503,2018-01-20,1,0.0,5
57504,2018-01-21,1,0.0,6
57505,2018-01-22,1,0.0,0
57506,2018-01-23,1,0.0,1
57507,2018-01-24,1,0.0,2
57508,2018-01-25,1,0.0,3
57509,2018-01-26,1,0.0,4
57510,2018-01-27,1,0.0,5
57511,2018-01-28,1,0.0,6
57512,2018-01-29,1,0.0,0
57513,2018-01-30,1,0.0,1
57514,2018-01-31,1,0.0,2
57515,2018-02-01,1,0.0,3
57516,2018-02-02,1,0.0,4
57517,2018-02-03,1,0.0,5
57518,2018-02-05,1,0.0,0
57519,2018-02-06,1,0.0,1
57520,2018-02-07,1,0.0,2
57521,2018-02-08,1,0.0,3
57522,2018-02-09,1,0.0,4
57523,2018-02-10,1,0.0,5
57524,2018-02-11,1,0.0,6
57525,2018-02-12,1,0.0,0
57526,2018-02-13,1,0.0,1
57527,2018-02-14,1,0.0,2
57528,2018-02-15,1,0.0,3
57529,2018-02-16,1,0.0,4
57530,2018-02-17,1,0.0,5
57531,2018-02-18,1,0.0,6
57532,2018-02-19,1,0.0,0
57533,2018-02-20,1,0.0,1
57534,2018-02-21,1,0.0,2
57535,2018-02-22,1,0.0,3
57536,2018-02-23,1,0.0,4
57537,2018-02-24,1,0.0,5
57538,2018-02-25,1,0.0,6
57539,2018-02-26,1,0.0,0
57540,2018-02-27,1,0.0,1
57541,2018-02-28,1,0.0,2
57542,2018-03-01,1,0.0,3
57543,2018-03-03,1,0.0,5
57544,2018-03-05,1,0.0,0
57545,2018-03-06,1,0.0,1
57546,2018-03-07,1,0.0,2
57547,2018-03-08,1,0.0,3
57548,2018-03-09,1,0.0,4
57549,2018-03-10,1,0.0,5
57550,2018-03-11,1,0.0,6
57551,2018-03-12,1,0.0,0
57552,2018-03-13,1,0.0,1
57553,2018-03-14,1,0.0,2
57554,2018-03-15,1,0.0,3
57555,2018-03-16,1,0.0,4
57556,2018-03-17,1,0.0,5
57557,2018-03-18,1,0.0,6
57558,2018-03-19,1,0.0,0
57559,2018-03-20,1,0.0,1
57560,2018-03-21,1,0.0,2
57561,2018-03-22,1,0.0,3
57562,2018-03-23,1,0.0,4
57563,2018-03-24,1,0.0,5
57564,2018-03-25,1,0.0,6
57565,2018-03-26,1,0.0,0
57566,2018-03-27,1,0.0,1
57567,2018-03-28,1,0.0,2
57568,2018-03-29,1,0.0,3
57569,2018-03-30,1,0.0,4
57570,2018-03-31,1,0.0,5
57571,2018-04-01,1,0.0,6
57572,2018-04-02,1,0.0,0
57573,2018-04-03,1,0.0,1
57574,2018-04-04,1,0.0,2
57575,2018-04-05,1,0.0,3
57576,2018-04-06,1,0.0,4
57577,2018-04-07,1,0.0,5
57578,2018-04-08,1,0.0,6
57579,2018-04-09,1,0.0,0
57580,2018-04-10,1,0.0,1
57581,2018-04-11,1,0.0,2
57582,2018-04-12,1,0.0,3
57583,2018-04-13,1,0.0,4
57584,2018-04-14,1,0.0,5
57585,2018-04-15,1,0.0,6
57586,2018-04-16,1,0.0,0
57587,2018-04-17,1,0.0,1
57588,2018-04-18,1,0.0,2
57589,2018-04-19,1,0.0,3
57590,2018-04-20,1,0.0,4
57591,2018-04-21,1,0.0,5
57592,2018-04-22,1,0.0,6
57593,2018-04-23,1,0.0,0
57594,2018-04-24,1,0.0,1
57595,2018-04-25,1,0.0,2
57596,2018-04-26,1,0.0,3
57597,2018-04-27,1,0.0,4
57598,2018-04-28,1,0.0,5
57599,2018-04-29,1,0.0,6
57600,2018-04-30,1,0.0,0
57601,2018-05-01,1,0.0,1
57602,2018-05-02,1,0.0,2
57603,2018-05-03,1,0.0,3
57604,2018-05-04,1,0.0,4
57605,2018-05-05,1,0.0,5
57606,2018-05-06,1,0.0,6
57607,2018-05-07,1,0.0,0
57608,2018-05-08,1,0.0,1
57609,2018-05-09,1,0.0,2
57610,2018-05-10,1,0.0,3
57611,2018-05-11,1,0.0,4
57612,2018-05-12,1,0.0,5
57613,2018-05-13,1,0.0,6
57614,2018-05-14,1,0.0,0
57615,2018-05-15,1,0.0,1
57616,2018-05-16,1,0.0,2
57617,2018-05-17,1,0.0,3
57618,2018-05-18,1,0.0,4
57619,2018-05-19,1,0.0,5
57620,2018-05-20,1,0.0,6
57621,2018-05-21,1,0.0,0
57622,2018-05-22,1,0.0,1
57623,2018-05-23,1,0.0,2
57624,2018-05-24,1,0.0,3
57625,2018-05-25,1,0.0,4
57626,2018-05-26,1,0.0,5
57627,2018-05-27,1,0.0,6
57628,2018-05-28,1,0.0,0
57629,2018-05-29,1,3.0,1
57630,2018-05-30,1,0.0,2
57631,2018-05-31,1,1.0,3
57632,2018-06-01,1,0.0,4
57633,2018-06-02,1,2.0,5
57634,2018-06-03,1,0.0,6
57635,2018-06-04,1,0.0,0
57636,2018-06-05,1,0.0,1
57637,2018-06-06,1,0.0,2
57638,2018-06-07,1,0.0,3
57639,2018-06-08,1,2.0,4
57640,2018-06-09,1,3.0,5
57641,2018-06-10,1,0.0,6
57642,2018-06-11,1,0.0,0
57643,2018-06-12,1,1.0,1
57644,2018-06-13,1,3.0,2
57645,2018-06-14,1,2.0,3
57646,2018-06-15,1,5.0,4
57647,2018-06-16,1,0.0,5
57648,2018-06-17,1,0.0,6
57649,2018-06-18,1,4.0,0
57650,2018-06-19,1,4.0,1
57651,2018-06-20,1,4.0,2
57652,2018-06-21,1,5.0,3
57653,2018-06-22,1,4.0,4
57654,2018-06-23,1,3.0,5
57655,2018-06-24,1,0.0,6
57656,2018-06-25,1,5.0,0
57657,2018-06-26,1,1.0,1
57658,2018-06-27,1,3.0,2
57659,2018-06-28,1,1.0,3
57660,2018-06-29,1,3.0,4
57661,2018-06-30,1,6.0,5
57662,2018-07-01,1,0.0,6
57663,2018-07-02,1,4.0,0
57664,2018-07-03,1,6.0,1
57665,2018-07-04,1,5.0,2
57666,2018-07-05,1,9.0,3
57667,2018-07-06,1,8.0,4
57668,2018-07-07,1,3.0,5
57669,2018-07-08,1,0.0,6
57670,2018-07-09,1,4.0,0
57671,2018-07-10,1,5.0,1
57672,2018-07-11,1,12.0,2
57673,2018-07-12,1,5.0,3
57674,2018-07-13,1,3.0,4
57675,2018-07-14,1,6.0,5
57676,2018-07-15,1,0.0,6
57677,2018-07-16,1,4.0,0
57678,2018-07-17,1,10.0,1
57679,2018-07-18,1,4.0,2
57680,2018-07-19,1,6.0,3
57681,2018-07-20,1,7.0,4
57682,2018-07-21,1,3.0,5
57683,2018-07-22,1,0.0,6
57684,2018-07-23,1,12.0,0
57685,2018-07-24,1,10.0,1
57686,2018-07-25,1,7.0,2
57687,2018-07-26,1,7.0,3
57688,2018-07-27,1,5.0,4
57689,2018-07-28,1,6.0,5
57690,2018-07-29,1,0.0,6
57691,2018-07-30,1,8.0,0
57692,2018-07-31,1,13.0,1
57693,2018-08-01,1,8.0,2
57694,2018-08-02,1,0.0,3
57695,2018-08-03,1,12.0,4
57696,2018-08-04,1,4.0,5
57697,2018-08-05,1,0.0,6
57698,2018-08-06,1,6.0,0
57699,2018-08-07,1,6.0,1
57700,2018-08-08,1,0.0,2
57701,2018-08-09,1,7.0,3
57702,2018-08-10,1,9.0,4
57703,2018-08-11,1,10.0,5
57704,2018-08-12,1,0.0,6
57705,2018-08-13,1,12.0,0
57706,2018-08-14,1,7.0,1
57707,2018-08-15,1,4.0,2
57708,2018-08-16,1,5.0,3
57709,2018-08-17,1,5.0,4
57710,2018-08-18,1,9.0,5
57711,2018-08-19,1,0.0,6
57712,2018-08-20,1,6.0,0
57713,2018-08-21,1,9.0,1
57714,2018-08-22,1,9.0,2
57715,2018-08-23,1,5.0,3
57716,2018-08-24,1,6.0,4
57717,2018-08-25,1,4.0,5
57718,2018-08-26,1,2.0,6
57719,2018-08-27,1,8.0,0
57720,2018-08-28,1,7.0,1
57721,2018-08-29,1,8.0,2
57722,2018-08-30,1,12.0,3
57723,2018-08-31,1,19.0,4
57724,2018-09-01,1,0.0,5
57725,2018-09-02,1,0.0,6
57726,2018-09-03,1,4.0,0
57727,2018-09-04,1,8.0,1
57728,2018-09-05,1,8.0,2
57729,2018-09-06,1,5.0,3
57730,2018-09-07,1,4.0,4
57731,2018-09-08,1,5.0,5
57732,2018-09-09,1,0.0,6
57733,2018-09-10,1,8.0,0
57734,2018-09-11,1,8.0,1
57735,2018-09-12,1,8.0,2
57736,2018-09-13,1,11.0,3
57737,2018-09-14,1,10.0,4
57738,2018-09-15,1,5.0,5
57739,2018-09-16,1,0.0,6
57740,2018-09-17,1,8.0,0
57741,2018-09-18,1,7.0,1
57742,2018-09-19,1,8.0,2
57743,2018-09-20,1,4.0,3
57744,2018-09-21,1,5.0,4
57745,2018-09-22,1,3.0,5
57746,2018-09-23,1,0.0,6
57747,2018-09-24,1,16.0,0
57748,2018-09-25,1,10.0,1
57749,2018-09-26,1,3.0,2
57750,2018-09-27,1,10.0,3
57751,2018-09-28,1,8.0,4
57752,2018-09-29,1,4.0,5
57753,2018-09-30,1,9.0,6
57754,2018-10-01,1,4.0,0
57755,2018-10-02,1,0.0,1
57756,2018-10-03,1,9.0,2
57757,2018-10-04,1,9.0,3
57758,2018-10-05,1,13.0,4
57759,2018-10-06,1,12.0,5
57760,2018-10-07,1,0.0,6
57761,2018-10-08,1,9.0,0
57762,2018-10-09,1,11.0,1
57763,2018-10-10,1,21.0,2
57764,2018-10-11,1,14.0,3
57765,2018-10-12,1,14.0,4
57766,2018-10-13,1,10.0,5
57767,2018-10-14,1,0.0,6
57768,2018-10-15,1,11.0,0
57769,2018-10-16,1,7.0,1
57770,2018-10-17,1,18.0,2
57771,2018-10-18,1,9.0,3
57772,2018-10-19,1,9.0,4
57773,2018-10-20,1,7.0,5
57774,2018-10-21,1,0.0,6
57775,2018-10-22,1,11.0,0
57776,2018-10-23,1,8.0,1
57777,2018-10-24,1,7.0,2
57778,2018-10-25,1,13.0,3
57779,2018-10-26,1,10.0,4
57780,2018-10-27,1,4.0,5
57781,2018-10-28,1,0.0,6
57782,2018-10-29,1,12.0,0
57783,2018-10-30,1,8.0,1
57784,2018-10-31,1,47.0,2
57785,2018-11-01,1,1.0,3
57786,2018-11-02,1,0.0,4
57787,2018-11-03,1,22.0,5
57788,2018-11-04,1,10.0,6
57789,2018-11-05,1,25.0,0
57790,2018-11-06,1,5.0,1
57791,2018-11-07,1,14.0,2
57792,2018-11-08,1,15.0,3
57793,2018-11-09,1,11.0,4
57794,2018-11-10,1,12.0,5
57795,2018-11-11,1,0.0,6
57796,2018-11-12,1,12.0,0
57797,2018-11-13,1,7.0,1
57798,2018-11-14,1,15.0,2
57799,2018-11-15,1,13.0,3
57800,2018-11-16,1,8.0,4
57801,2018-11-17,1,10.0,5
57802,2018-11-18,1,0.0,6
57803,2018-11-19,1,11.0,0
57804,2018-11-20,1,13.0,1
57805,2018-11-21,1,7.0,2
57806,2018-11-22,1,7.0,3
57807,2018-11-23,1,8.0,4
57808,2018-11-24,1,9.0,5
57809,2018-11-25,1,0.0,6
57810,2018-11-26,1,10.0,0
57811,2018-11-27,1,9.0,1
57812,2018-11-28,1,6.0,2
57813,2018-11-29,1,11.0,3
57814,2018-11-30,1,9.0,4
57815,2018-12-01,1,0.0,5
57816,2018-12-02,1,0.0,6
57817,2018-12-03,1,4.0,0
57818,2018-12-04,1,17.0,1
57819,2018-12-05,1,15.0,2
57820,2018-12-06,1,14.0,3
57821,2018-12-07,1,11.0,4
57822,2018-12-08,1,10.0,5
57823,2018-12-09,1,1.0,6
57824,2018-12-10,1,22.0,0
57825,2018-12-11,1,13.0,1
57826,2018-12-12,1,13.0,2
57827,2018-12-13,1,19.0,3
57828,2018-12-14,1,16.0,4
57829,2018-12-15,1,6.0,5
57830,2018-12-16,1,1.0,6
57831,2018-12-17,1,11.0,0
57832,2018-12-18,1,11.0,1
57833,2018-12-19,1,21.0,2
57834,2018-12-20,1,22.0,3
57835,2018-12-21,1,20.0,4
57836,2018-12-22,1,11.0,5
57837,2018-12-23,1,2.0,6
57838,2018-12-24,1,21.0,0
57839,2018-12-25,1,4.0,1
57840,2018-12-26,1,12.0,2
57841,2018-12-27,1,20.0,3
57842,2018-12-28,1,22.0,4
57843,2018-12-29,1,14.0,5
57844,2018-12-30,1,5.0,6
57845,2018-12-31,1,25.0,0
57846,2019-01-01,1,0.0,1
57847,2019-01-02,1,17.0,2
57848,2019-01-03,1,11.0,3
57849,2019-01-04,1,12.0,4
57850,2019-01-05,1,12.0,5
57851,2019-01-06,1,1.0,6
57852,2019-01-07,1,10.0,0
57853,2019-01-08,1,9.0,1
57854,2019-01-09,1,19.0,2
57855,2019-01-10,1,19.0,3
57856,2019-01-11,1,13.0,4
57857,2019-01-12,1,12.0,5
57858,2019-01-13,1,4.0,6
57859,2019-01-14,1,23.0,0
57860,2019-01-15,1,3.0,1
57861,2019-01-16,1,1.0,2
57862,2019-01-17,1,12.0,3
57863,2019-01-18,1,11.0,4
57864,2019-01-19,1,15.0,5
57865,2019-01-20,1,1.0,6
57866,2019-01-21,1,6.0,0
57867,2019-01-22,1,11.0,1
57868,2019-01-23,1,16.0,2
57869,2019-01-24,1,16.0,3
57870,2019-01-25,1,16.0,4
57871,2019-01-26,1,0.0,5
57872,2019-01-27,1,1.0,6
57873,2019-01-28,1,13.0,0
57874,2019-01-29,1,6.0,1
57875,2019-01-30,1,10.0,2
57876,2019-01-31,1,20.0,3
57877,2019-02-01,1,0.0,4
57878,2019-02-02,1,2.0,5
57879,2019-02-03,1,0.0,6
57880,2019-02-04,1,17.0,0
57881,2019-02-05,1,17.0,1
57882,2019-02-06,1,17.0,2
57883,2019-02-07,1,12.0,3
57884,2019-02-08,1,29.0,4
57885,2019-02-09,1,0.0,5
57886,2019-02-10,1,0.0,6
57887,2019-02-11,1,11.0,0
57888,2019-02-12,1,10.0,1
57889,2019-02-13,1,2.0,2
57890,2019-02-14,1,8.0,3
57891,2019-02-15,1,5.0,4
57892,2019-02-16,1,3.0,5
57893,2019-02-17,1,0.0,6
57894,2019-02-18,1,14.0,0
57895,2019-02-19,1,4.0,1
57896,2019-02-20,1,12.0,2
57897,2019-02-21,1,6.0,3
57898,2019-02-22,1,11.0,4
57899,2019-02-23,1,4.0,5
57900,2019-02-24,1,0.0,6
57901,2019-02-25,1,12.0,0
57902,2019-02-26,1,8.0,1
57903,2019-02-27,1,5.0,2
57904,2019-02-28,1,14.0,3
57905,2019-03-01,1,2.0,4
57906,2019-03-02,1,0.0,5
57907,2019-03-03,1,0.0,6
57908,2019-03-04,1,12.0,0
57909,2019-03-05,1,9.0,1
57910,2019-03-06,1,10.0,2
57911,2019-03-07,1,11.0,3
57912,2019-03-08,1,5.0,4
57913,2019-03-09,1,4.0,5
57914,2019-03-10,1,0.0,6
57915,2019-03-11,1,10.0,0
57916,2019-03-12,1,18.0,1
57917,2019-03-13,1,11.0,2
57918,2019-03-14,1,11.0,3
57919,2019-03-15,1,13.0,4
57920,2019-03-16,1,7.0,5
57921,2019-03-17,1,0.0,6
57922,2019-03-18,1,16.0,0
57923,2019-03-19,1,16.0,1
57924,2019-03-20,1,17.0,2
57925,2019-03-21,1,6.0,3
57926,2019-03-22,1,13.0,4
57927,2019-03-23,1,8.0,5
57928,2019-03-24,1,0.0,6
57929,2019-03-25,1,12.0,0
57930,2019-03-26,1,8.0,1
57931,2019-03-27,1,9.0,2
57932,2019-03-28,1,9.0,3
57933,2019-03-29,1,9.0,4
57934,2019-03-30,1,18.0,5
57935,2019-03-31,1,6.0,6
57936,2019-04-01,1,0.0,0
57937,2019-04-02,1,8.0,1
57938,2019-04-03,1,14.0,2
57939,2019-04-04,1,19.0,3
57940,2019-04-05,1,12.0,4
57941,2019-04-06,1,7.0,5
57942,2019-04-07,1,0.0,6
57943,2019-04-08,1,10.0,0
57944,2019-04-09,1,17.0,1
57945,2019-04-10,1,11.0,2
57946,2019-04-11,1,12.0,3
57947,2019-04-12,1,19.0,4
57948,2019-04-13,1,6.0,5
57949,2019-04-14,1,0.0,6
57950,2019-04-15,1,8.0,0
57951,2019-04-16,1,12.0,1
57952,2019-04-17,1,13.0,2
57953,2019-04-18,1,22.0,3
57954,2019-04-19,1,4.0,4
57955,2019-04-20,1,11.0,5
57956,2019-04-21,1,0.0,6
57957,2019-04-22,1,12.0,0
57958,2019-04-23,1,6.0,1
57959,2019-04-24,1,2.0,2
57960,2019-04-25,1,5.0,3
57961,2019-04-26,1,4.0,4
57962,2019-04-27,1,2.0,5
57963,2019-04-28,1,0.0,6
57964,2019-04-29,1,3.0,0
57965,2019-04-30,1,6.0,1
57966,2019-05-01,1,2.0,2
57967,2019-05-02,1,10.0,3
57968,2019-05-03,1,7.0,4
57969,2019-05-04,1,10.0,5
57970,2019-05-05,1,0.0,6
57971,2019-05-06,1,7.0,0
57972,2019-05-07,1,14.0,1
57973,2019-05-08,1,8.0,2
57974,2019-05-09,1,12.0,3
57975,2019-05-10,1,6.0,4
57976,2019-05-11,1,10.0,5
57977,2019-05-12,1,1.0,6
57978,2019-05-13,1,13.0,0
57979,2019-05-14,1,9.0,1
57980,2019-05-15,1,6.0,2
57981,2019-05-16,1,8.0,3
57982,2019-05-17,1,6.0,4
57983,2019-05-18,1,16.0,5
57984,2019-05-19,1,1.0,6
57985,2019-05-20,1,6.0,0
57986,2019-05-21,1,8.0,1
57987,2019-05-22,1,12.0,2
57988,2019-05-23,1,6.0,3
57989,2019-05-24,1,10.0,4
57990,2019-05-25,1,6.0,5
57991,2019-05-26,1,0.0,6
57992,2019-05-27,1,6.0,0
57993,2019-05-28,1,5.0,1
57994,2019-05-29,1,14.0,2
57995,2019-05-30,1,7.0,3
57996,2019-05-31,1,6.0,4
57997,2019-06-01,1,12.0,5
57998,2019-06-02,1,1.0,6
57999,2019-06-03,1,9.0,0
58000,2019-06-04,1,14.0,1
58001,2019-06-05,1,11.0,2
58002,2019-06-06,1,11.0,3
58003,2019-06-07,1,9.0,4
58004,2019-06-08,1,6.0,5
58005,2019-06-09,1,0.0,6
58006,2019-06-10,1,7.0,0
58007,2019-06-11,1,10.0,1
58008,2019-06-12,1,9.0,2
58009,2019-06-13,1,7.0,3
58010,2019-06-14,1,10.0,4
58011,2019-06-15,1,8.0,5
58012,2019-06-16,1,0.0,6
58013,2019-06-17,1,16.0,0
58014,2019-06-18,1,7.0,1
58015,2019-06-19,1,14.0,2
58016,2019-06-20,1,11.0,3
58017,2019-06-21,1,8.0,4
58018,2019-06-22,1,12.0,5
58019,2019-06-23,1,0.0,6
58020,2019-06-24,1,19.0,0
58021,2019-06-25,1,24.0,1
58022,2019-06-26,1,18.0,2
58023,2019-06-27,1,8.0,3
58024,2019-06-28,1,10.0,4
58025,2019-06-29,1,20.0,5
58026,2019-06-30,1,2.0,6
58027,2019-07-01,1,17.0,0
58028,2019-07-02,1,24.0,1
58029,2019-07-03,1,24.0,2
58030,2019-07-04,1,19.0,3
58031,2019-07-05,1,0.0,4
58032,2017-04-01,1,0.0,5
58033,2017-04-03,1,0.0,0
58034,2017-04-04,1,0.0,1
58035,2017-04-05,1,0.0,2
58036,2017-04-07,1,0.0,4
58037,2017-04-12,1,0.0,2
58038,2017-04-13,1,0.0,3
58039,2017-04-14,1,0.0,4
58040,2017-04-15,1,0.0,5
58041,2017-04-16,1,0.0,6
58042,2017-04-17,1,0.0,0
58043,2017-04-18,1,0.0,1
58044,2017-04-19,1,0.0,2
58045,2017-04-20,1,0.0,3
58046,2017-04-21,1,0.0,4
58047,2017-04-22,1,0.0,5
58048,2017-04-23,1,0.0,6
58049,2017-04-24,1,0.0,0
58050,2017-04-25,1,0.0,1
58051,2017-04-26,1,0.0,2
58052,2017-04-27,1,0.0,3
58053,2017-04-28,1,0.0,4
58054,2017-04-29,1,0.0,5
58055,2017-04-30,1,0.0,6
58056,2017-05-01,1,0.0,0
58057,2017-05-02,1,0.0,1
58058,2017-05-03,1,0.0,2
58059,2017-05-04,1,0.0,3
58060,2017-05-05,1,0.0,4
58061,2017-05-07,1,0.0,6
58062,2017-05-08,1,0.0,0
58063,2017-05-09,1,0.0,1
58064,2017-05-10,1,0.0,2
58065,2017-05-11,1,0.0,3
58066,2017-05-12,1,0.0,4
58067,2017-05-13,1,0.0,5
58068,2017-05-14,1,0.0,6
58069,2017-05-15,1,0.0,0
58070,2017-05-16,1,0.0,1
58071,2017-05-17,1,0.0,2
58072,2017-05-18,1,0.0,3
58073,2017-05-19,1,0.0,4
58074,2017-05-20,1,0.0,5
58075,2017-05-21,1,0.0,6
58076,2017-05-22,1,0.0,0
58077,2017-05-23,1,0.0,1
58078,2017-05-24,1,0.0,2
58079,2017-05-25,1,0.0,3
58080,2017-05-26,1,0.0,4
58081,2017-05-27,1,0.0,5
58082,2017-05-28,1,0.0,6
58083,2017-05-29,1,0.0,0
58084,2017-05-30,1,0.0,1
58085,2017-05-31,1,0.0,2
58086,2017-06-01,1,0.0,3
58087,2017-06-02,1,0.0,4
58088,2017-06-03,1,0.0,5
58089,2017-06-04,1,0.0,6
58090,2017-06-05,1,0.0,0
58091,2017-06-06,1,0.0,1
58092,2017-06-07,1,0.0,2
58093,2017-06-08,1,0.0,3
58094,2017-06-09,1,0.0,4
58095,2017-06-10,1,0.0,5
58096,2017-06-11,1,0.0,6
58097,2017-06-12,1,0.0,0
58098,2017-06-13,1,0.0,1
58099,2017-06-14,1,0.0,2
58100,2017-06-15,1,0.0,3
58101,2017-06-16,1,0.0,4
58102,2017-06-17,1,0.0,5
58103,2017-06-18,1,0.0,6
58104,2017-06-19,1,0.0,0
58105,2017-06-20,1,0.0,1
58106,2017-06-21,1,0.0,2
58107,2017-06-22,1,0.0,3
58108,2017-06-23,1,0.0,4
58109,2017-06-24,1,0.0,5
58110,2017-06-25,1,0.0,6
58111,2017-06-26,1,0.0,0
58112,2017-06-27,1,0.0,1
58113,2017-06-28,1,0.0,2
58114,2017-06-29,1,0.0,3
58115,2017-06-30,1,0.0,4
58116,2017-07-01,1,0.0,5
58117,2017-07-02,1,0.0,6
58118,2017-07-05,1,0.0,2
58119,2017-07-06,1,0.0,3
58120,2017-07-07,1,0.0,4
58121,2017-07-10,1,0.0,0
58122,2017-07-11,1,0.0,1
58123,2017-07-12,1,0.0,2
58124,2017-07-13,1,0.0,3
58125,2017-07-14,1,0.0,4
58126,2017-07-15,1,0.0,5
58127,2017-07-16,1,0.0,6
58128,2017-07-17,1,0.0,0
58129,2017-07-18,1,0.0,1
58130,2017-07-19,1,0.0,2
58131,2017-07-20,1,0.0,3
58132,2017-07-21,1,0.0,4
58133,2017-07-22,1,0.0,5
58134,2017-07-23,1,0.0,6
58135,2017-07-24,1,0.0,0
58136,2017-07-25,1,0.0,1
58137,2017-07-26,1,0.0,2
58138,2017-07-27,1,0.0,3
58139,2017-07-28,1,0.0,4
58140,2017-07-29,1,0.0,5
58141,2017-07-30,1,0.0,6
58142,2017-07-31,1,0.0,0
58143,2017-08-01,1,0.0,1
58144,2017-08-03,1,0.0,3
58145,2017-08-04,1,0.0,4
58146,2017-08-05,1,0.0,5
58147,2017-08-06,1,0.0,6
58148,2017-08-07,1,0.0,0
58149,2017-08-08,1,0.0,1
58150,2017-08-09,1,0.0,2
58151,2017-08-10,1,0.0,3
58152,2017-08-11,1,0.0,4
58153,2017-08-12,1,0.0,5
58154,2017-08-13,1,0.0,6
58155,2017-08-14,1,0.0,0
58156,2017-08-15,1,0.0,1
58157,2017-08-16,1,0.0,2
58158,2017-08-17,1,0.0,3
58159,2017-08-18,1,0.0,4
58160,2017-08-19,1,0.0,5
58161,2017-08-20,1,0.0,6
58162,2017-08-21,1,0.0,0
58163,2017-08-22,1,0.0,1
58164,2017-08-23,1,0.0,2
58165,2017-08-24,1,0.0,3
58166,2017-08-25,1,0.0,4
58167,2017-08-26,1,0.0,5
58168,2017-08-27,1,0.0,6
58169,2017-08-28,1,0.0,0
58170,2017-08-29,1,0.0,1
58171,2017-08-30,1,0.0,2
58172,2017-08-31,1,0.0,3
58173,2017-09-04,1,0.0,0
58174,2017-09-05,1,0.0,1
58175,2017-09-07,1,0.0,3
58176,2017-09-08,1,0.0,4
58177,2017-09-09,1,0.0,5
58178,2017-09-10,1,0.0,6
58179,2017-09-11,1,0.0,0
58180,2017-09-12,1,0.0,1
58181,2017-09-13,1,0.0,2
58182,2017-09-14,1,0.0,3
58183,2017-09-15,1,0.0,4
58184,2017-09-16,1,0.0,5
58185,2017-09-17,1,0.0,6
58186,2017-09-18,1,0.0,0
58187,2017-09-19,1,0.0,1
58188,2017-09-20,1,0.0,2
58189,2017-09-21,1,0.0,3
58190,2017-09-22,1,0.0,4
58191,2017-09-23,1,0.0,5
58192,2017-09-24,1,0.0,6
58193,2017-09-25,1,0.0,0
58194,2017-09-26,1,0.0,1
58195,2017-09-27,1,0.0,2
58196,2017-09-28,1,0.0,3
58197,2017-09-29,1,0.0,4
58198,2017-09-30,1,0.0,5
58199,2017-10-01,1,0.0,6
58200,2017-10-02,1,0.0,0
58201,2017-10-03,1,0.0,1
58202,2017-10-04,1,0.0,2
58203,2017-10-05,1,0.0,3
58204,2017-10-06,1,0.0,4
58205,2017-10-07,1,0.0,5
58206,2017-10-08,1,0.0,6
58207,2017-10-09,1,0.0,0
58208,2017-10-10,1,0.0,1
58209,2017-10-11,1,0.0,2
58210,2017-10-12,1,0.0,3
58211,2017-10-13,1,0.0,4
58212,2017-10-14,1,0.0,5
58213,2017-10-15,1,0.0,6
58214,2017-10-16,1,0.0,0
58215,2017-10-17,1,0.0,1
58216,2017-10-18,1,0.0,2
58217,2017-10-19,1,0.0,3
58218,2017-10-20,1,0.0,4
58219,2017-10-21,1,0.0,5
